"","paper_id","citation","year","first_author","data_origin","journal","bias","code_classification","distributed_network","reporting","linkage","confounding","pre_processing","generalisability","drug_exposures","social_determinants","others","causal_inference","stats_model","data_quality","harmonise_pts_data"
"164","545246","Chan, J. M., Carroll, M. W., Smyth, M., Hamilton, Z., Evans, D., McGrail, K., Benchimol, E. I., Jacobson, K.; Comparing health administrative and clinical registry data: Trends in incidence and prevalence of pediatric inflammatory bowel disease in british columbia;  2021; Vol 13 81-90","2021","Chan","Canada","Clinical Epidemiology",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"165","544879","Almeida, J. R., Silva, L. B., Bos, I., Visser, P. J., Oliveira, J. L.; A methodology for cohort harmonisation in multicentre clinical research;  2021; Vol 27 100760","2021","Almeida","Multiple","Informatics in Medicine Unlocked",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
"166","545140","Wang, Pei, Pullen, Daniel, Garza, Maryam, Walden, Anita, Zozus, Meredith; Data Profiling in Support of Entity Resolution of Multi-Institutional EHR Data;  2019; Vol 257 479-483","2019","Wang","the US","Studies in Health Technology and Informatics",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"167","545106","Aliabadi, Ali, Sheikhtaheri, Abbas, Ansari, Hossein; Electronic health record-based disease surveillance systems: A systematic literature review on challenges and solutions;  2020; Vol 27(12): 1977-1986","2020","Aliabadi","a review","Journal of the American Medical Informatics Association",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"168","545486","Heinze, Georg, Wallisch, Christine, Kainz, Alexander, Hronsky, Milan, Leffondre, Karen, Oberbauer, Rainer, Mayer, Gert; Chances and challenges of using routine data collections for renal health care research;  2015; Vol 30 Suppl 4 iv68-75","2015","Heinze","Austria","Nephrology Dialysis Transplantation",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
"169","545066","Qi, Jun, Yang, Po, Waraich, Atif, Deng, Zhikun, Zhao, Youbing, Yang, Yun; Examining sensor-based physical activity recognition and monitoring for healthcare using Internet of Things: A systematic review;  2018; Vol 87 138-153","2018","Qi","a review","Journal of Biomedical Informatics",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"170","545456","Edmondson, Challenges Frequently Encountered in the Secondary Use of Electronic Medical Record Data for Research;  2020; Vol 38(7): 373-374","2020","Edmondson","the US","Computers, Informatics, Nursing",0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
"171","503822","Kurniati, Angelina Prima, Rojas, Eric, Hogg, David, Hall, Geoff, Johnson, Owen A.; The assessment of data quality issues for process mining in healthcare using Medical Information Mart for Intensive Care III, a freely available e-health record database;  2019; Vol 25(4): 1878-1893","2019","Kurniati","the US","Health Informatics Journal",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"172","545185","Scheid, Lisa M., Brown, L. Steven, Clark, Christopher, Rosenfeld, Charles R.; Data electronically extracted from the electronic health record require validation;  2019; Vol 39(3): 468-474","2019","Scheid","the US","Journal of Perinatology",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"173","545550","Wanyonyi, Kristina L., Radford, David R., Gallagher, Jennifer E.; Electronic primary dental care records in research: A case study of validation and quality assurance strategies; International journal of medical informatics 2019; Vol 127 88-94","2019","Wanyonyi","UK","International Journal of Medical Informatics",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"174","545219","McGuckin, Taylor, Crick, Katelynn, Myroniuk, Tyler W., Setchell, Brock, Yeung, Roseanne O., Campbell-Scherer, Denise; Understanding challenges of using routinely collected health data to address clinical care gaps: a case study in Alberta, Canada;  2022; Vol 11(1):","2022","McGuckin","Canada","BMJ Open Quality",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"175","545090","Singh, Sonal, Beyrer, Julie, Zhou, Xiaofeng, Swerdel, Joel, Harvey, Raymond A., Hornbuckle, Kenneth, Russo, Leo, Ghauri, Kanwal, Abi-Elias, Ivan H., Cox, John S., Rodriguez-Watson, Carla; Development and Evaluation of the Algorithm CErtaInty Tool (ACE-IT) to Assess Electronic Medical Record and Claims-based Algorithms' Fit for Purpose for Safety Outcomes;  2023; Vol 46(1): 87-97","2023","Singh","the US","Drug Safety",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"176","545400","Sun, Y., Dreier, J. W., Wu, C., Ehrenstein, V., Christensen, J.; Importance of Reporting Complete Procedures of Identifying Patients from the Danish National Patient Registry: The Case of Neonatal Jaundice and Epilepsy;  2022; Vol 14 445-452","2022","Sun","Denmark","Clinical Epidemiology",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"177","503733","Juhn, Young J., Ryu, Euijung, Wi, Chung-Il, King, Katherine S., Malik, Momin, Romero-Brufau, Santiago, Weng, Chunhua, Sohn, Sunghwan, Sharp, Richard R., Halamka, John D.; Assessing socioeconomic bias in machine learning algorithms in health care: a case study of the HOUSES index;  2022; Vol 29(7): 1142-1151","2022","Juhn","the US","Journal of the American Medical Informatics Association",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"178","591499","Jarrin, Olga F., Nyandege, Abner N., Grafova, Irina B., Dong, XinQi, Lin, Haiqun; Validity of Race and Ethnicity Codes in Medicare Administrative Data Compared With Gold-standard Self-reported Race Collected During Routine Home Health Care Visits; Medical care 2020; Vol 58(1): e1-e8","2020","Jarrin","the US","Medical Care",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"179","545514","Conte, Cecile, Vaysse, Charlotte, Bosco, Pauline, Noize, Pernelle, Fourrier-Reglat, Annie, Despas, Fabien, Lapeyre-Mestre, Maryse; The value of a health insurance database to conduct pharmacoepidemiological studies in oncology;  2019; Vol 74(2): 279-288","2019","Conte","France","Therapie",1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"180","545427","Moorthie, Sowmiya, Hayat, Shabina, Zhang, Yi, Parkin, Katherine, Philips, Veronica, Bale, Amber, Duschinsky, Robbie, Ford, Tamsin, Moore, Anna; Rapid systematic review to identify key barriers to access, linkage, and use of local authority administrative data for population health research, practice, and policy in the United Kingdom;  2022; Vol 22(1): 1263","2022","Moorthie","UK","BMC Public Health",0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"181","545578","Wesson, Paul, Hswen, Yulin, Valdes, Gilmer, Stojanovski, Kristefer, Handley, Margaret A.; Risks and Opportunities to Ensure Equity in the Application of Big Data Research in Public Health; Annual review of public health 2022; Vol 43 59-78","2022","Wesson","Not Mentioned","Annual Review of Public Health",1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
"182","545001","Arndt, Volker, Holleczek, Bernd, Kajuter, Hiltraud, Luttmann, Sabine, Nennecke, Alice, Zeissig, Sylke Ruth, Kraywinkel, Klaus, Katalinic, Alexander; Data from Population-based Cancer Registration for Secondary Data Analysis: Methodological Challenges and Perspectives;  2020; Vol 82(S 01): S62-S71","2020","Arndt","Germany","Das Gesundheitswesen",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"183","548603","Liaw, Siaw-Teng, Powell-Davies, Gawaine, Pearce, Christopher, Britt, Helena, McGlynn, Lisa, Harris, Mark F.; Optimising the use of observational electronic health record data: Current issues, evolving opportunities, strategies and scope for collaboration; Australian family physician 2016; Vol 45(3): 153-6","2016","Liaw","Australia","Australian Family Physician",0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"184","545052","de Paula, Adelzon Assis, Pires, Denise Franqueira, Filho, Pedro Alves, de Lemos, Katia Regina Valente, Barcante, Eduardo, Pacheco, Antonio Guilherme; A comparison of accuracy and computational feasibility of two record linkage algorithms in retrieving vital status information from HIV/AIDS patients registered in Brazilian public databases;  2018; Vol 114 45-51","2018","de Paula","Brazil","International Journal of Medical Informatics",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"185","545158","Lee, Wan-Ju, Lee, Todd A., Pickard, Alan Simon, Shoaibi, Azadeh, Schumock, Glen T.; Using linked electronic data to validate algorithms for health outcomes in administrative databases;  2015; Vol 4(4): 359-66","2015","Lee","Not Mentioned","Journal of Comparative Effectiveness Research",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"186","503874","Fu, Sunyang, Leung, Lester Y., Raulli, Anne-Olivia, Kallmes, David F., Kinsman, Kristin A., Nelson, Kristoff B., Clark, Michael S., Luetmer, Patrick H., Kingsbury, Paul R., Kent, David M., Liu, Hongfang; Assessment of the impact of EHR heterogeneity for clinical research through a case study of silent brain infarction;  2020; Vol 20(1): 60","2020","Fu","the US","BMC Medical Informatics and Decision Making",0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"187","548840","Boshuizen, Hendrike C., Poos, Marinus J. J. C., Van den Akker, Marjan, van Boven, Kees, Korevaar, Joke C., de Waal, Margot W. M., Biermans, Marion C. J., Hoeymans, Nancy; Estimating incidence and prevalence rates of chronic diseases using disease modeling; Population Health Metrics 2017; Vol 15 1-14","2017","Boshuizen","Netherlands","Population Health Metrics",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"188","548635","Mazzali, Cristina, Duca, Piergiorgio; Use of administrative data in healthcare research; Internal and emergency medicine 2015; Vol 10(4): 517-24","2015","Mazzali","Not Mentioned","Internal and Emergency Medicine",0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
"189","545016","Badgery Parker, Tim, Pearson, Sallie-Anne, Elshaug, Adam G.; Estimating misclassification error in a binary performance indicator: case study of low value care in Australian hospitals;  2020; Vol 29(12): 992-999","2020","Badgery Parker","Australia","BMJ Quality & Safety",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"190","503768","Mu, Yi, Chin, Andrew I., Kshirsagar, Abhijit V., Bang, Heejung; Assessing the Impacts of Misclassified Case-Mix Factors on Health Care Provider Profiling: Performance of Dialysis Facilities;  2020; Vol 57 1-9","2020","Mu","the US","INQUIRY: The Journal of Health Care Organization, Provision, and Financing",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"191","544886","Power, Melinda C., Gianattasio, Kan Z., Ciarleglio, Adam; Implications of the Use of Algorithmic Diagnoses or Medicare Claims to Ascertain Dementia;  2020; Vol 54(6): 462-471","2020","Power","the US","Neuroepidemiology",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"192","545264","McBurney, S. H., Kwong, J. C., Brown, K. A., Rudzicz, F., Wilton, A., Crowcroft, N. S.; Improving estimates of pertussis burden in Ontario, Canada 2010-2017 by combining validation and capture-recapture methodologies;  2022;","2022","McBurney","Canada","Plos One",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"193","545326","Haviari, Skerdi, Chollet, Francois, Polazzi, Stephanie, Payet, Cecile, Beauveil, Adrien, Colin, Cyrille, Duclos, Antoine; Effect of data validation audit on hospital mortality ranking and pay for performance;  2019; Vol 28(6): 459-467","2019","Haviari","France","BMJ Quality & Safety",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"194","545379","Boussat, Bastien, Quan, Hude, Labarere, Jose, Southern, Danielle, Couris, Chantal M., Ghali, William A.; Mitigating imperfect data validity in administrative data PSIs: a method for estimating true adverse event rates;  2021; Vol 33(1):","2021","Boussat","Canada","International Journal for Quality in Health Care",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"195","502777","Ostropolets, Anna, Reich, Christian, Ryan, Patrick, Shang, Ning, Hripcsak, George, Weng, Chunhua; Adapting electronic health records-derived phenotypes to claims data: Lessons learned in using limited clinical data for phenotyping;  2020; Vol 102 103363","2020","Ostropolets","the US","Journal of Biomedical Informatics",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"196","545085","Hernandez-Ibarburu, G., Perez-Rey, D., Alonso-Oset, E., Alonso-Calvo, R., Voets, D., Mueller, C., Claerhout, B., Custodix, N. V.; ICD-10-PCS extension with ICD-9 procedure codes to support integrated access to clinical legacy data;  2019; Vol 122 70-79","2019","Hernandez-Ibarburu","Spain","International Journal of Medical Informatics",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"197","544796","Hsu, Meng-Chen, Wang, Chi-Chuan, Huang, Ling-Ya, Lin, Chih-Ying, Lin, Fang-Ju, Toh, Sengwee; Effect of ICD-9-CM to ICD-10-CM coding system transition on identification of common conditions: An interrupted time series analysis;  2021; Vol 30(12): 1653-1674","2021","Hsu","China","Pharmacoepidemiology and Drug Safety",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"198","545008","Panozzo, Catherine A., Woodworth, Tiffany S., Welch, Emily C., Huang, Ting-Ying, Her, Qoua L., Haynes, Kevin, Rogers, Catherine, Menzin, Talia J., Ehrmann, Max, Freitas, Katherine E., Haug, Nicole R., Toh, Sengwee; Early impact of the ICD-10-CM transition on selected health outcomes in 13 electronic health care databases in the United States;  2018; Vol 27(8): 839-847","2018","Panozzo","the US","Pharmacoepidemiology and Drug Safety",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"199","545104","Fung, Kin Wah, Xu, Julia, McConnell-Lamptey, Shannon, Pickett, Donna, Bodenreider, Olivier; Feasibility of replacing the ICD-10-CM with the ICD-11 for morbidity coding: A content analysis;  2021; Vol 28(11): 2404-2411","2021","Fung","the US","Journal of the American Medical Informatics Association",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"200","545425","Hamm, Naomi C., Jiang, Depeng, Marrie, Ruth Ann, Irani, Pourang, Lix, Lisa M.; Control charts for chronic disease surveillance: testing algorithm sensitivity to changes in data coding;  2022; Vol 22(1): 406","2022","Hamm","Canada","BMC Public Health",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"201","548729","Mainor, Alexander J., Morden, Nancy E., Smith, Jeremy, Tomlin, Stephanie, Skinner, Jonathan; ICD-10 Coding Will Challenge Researchers: Caution and Collaboration may Reduce Measurement Error and Improve Comparability Over Time; Medical care 2019; Vol 57(7): e42-e46","2019","Mainor","the US","Medical Care",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"202","544817","Alharbi, Muaddi, Straiton, Nicola, Smith, Sidney, Neubeck, Lis, Gallagher, Robyn; Data management and wearables in older adults: A systematic review;  2019; Vol 124 100-110","2019","Alharbi","a review","Maturitas",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"203","544885","Bent, B., Goldstein, B. A., Kibbe, W. A., Dunn, J. P.; Investigating sources of inaccuracy in wearable optical heart rate sensors;  2020; Vol 3(1): 18","2020","Bent","the US","NPJ Digital Medicine",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"204","545193","Jolving, Line Riis, Erb, Karin, Norgard, Bente Mertz, Fedder, Jens, Larsen, Michael Due; The Danish National Register of assisted reproductive technology: content and research potentials;  2021; Vol 36(4): 445-452","2021","Jolving","Denmark","European Journal of Epidemiology",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"205","545536","Gandaglia, Giorgio, Bray, Freddie, Cooperberg, Matthew R., Karnes, R. Jeffrey, Leveridge, Michael J., Moretti, Kim, Murphy, Declan G., Penson, David F., Miller, David C.; Prostate Cancer Registries: Current Status and Future Directions;  2016; Vol 69(6): 998-1012","2016","Gandaglia","a review","European Urology",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"206","548806","Brodie, M. A., Pliner, E. M., Ho, A., Li, Kalina, Chen, Z., Gandevia, S. C., Lord, S. R.; Big data vs accurate data in health research: Large-scale physical activity monitoring, smartphones, wearable devices and risk of unconscious bias; Medical hypotheses 2018; Vol 119 32-36","2018","Brodie","Multiple","Medical Hypotheses",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"207","545221","Behrendt, Christian-Alexander, Heidemann, Franziska, Ries, Henrik Christian, Stoberock, Konstanze, Debus, Sebastian Eike; Registry and health insurance claims data in vascular research and quality improvement;  2017; Vol 46(1): 11-15","2017","Behrendt","Germany","VASA – European Journal of Vascular Medicine",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"208","503189","Bedard, Nicholas A., Pugely, Andrew J., McHugh, Michael, Lux, Nathan, Otero, Jesse E., Bozic, Kevin J., Gao, Yubo, Callaghan, John J.; Analysis of Outcomes After TKA: Do All Databases Produce Similar Findings?;  2018; Vol 476(1): 52-63","2018","Bedard","the US","Clinical Orthopaedics and Related Research",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"209","545454","Drees, Marci, Gerber, Jeffrey S., Morgan, Daniel J., Lee, Grace M.; Research Methods in Healthcare Epidemiology and Antimicrobial Stewardship: Use of Administrative and Surveillance Databases;  2016; Vol 37(11): 1278-1287","2016","Drees","the US","Infection Control & Hospital Epidemiology",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"210","502939","Kuehl, Damon R., Berdahl, Carl T., Jackson, Tiffany D., Venkatesh, Arjun K., Mistry, Rakesh D., Bhargavan-Chatfield, Mythreyi, Raukar, Neha P., Carr, Brendan G., Schuur, Jeremiah D., Kocher, Keith E.; Advancing the Use of Administrative Data for Emergency Department Diagnostic Imaging Research;  2015; Vol 22(12): 1417-26","2015","Kuehl","the US","Academic Emergency Medicine",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"211","545534","Cainzos-Achirica, Miguel, Rebordosa, Cristina, Vela, Emili, Cleries, Montse, Matsushita, Kunihiro, Plana, Estel, Rivero-Ferrer, Elena, Enjuanes, Cristina, Jimenez-Marrero, Santiago, Garcia-Rodriguez, Luis Alberto, Comin-Colet, Josep, Perez-Gutthann, Susana; Challenges of evaluating chronic heart failure and acute heart failure events in research studies using large health care databases;  2018; Vol 202 76-83","2018","Cainzos-Achirica","Spain","American Heart Journal",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"212","503799","Gross, Michael D., Al Hussein Al Awamlh, Bashir, Hu, Jim C.; Assessing Treatment-Related Toxicity Using Administrative Data, Patient-Reported Outcomes, or Physician-Graded Toxicity: Where Is the Truth?;  2019; Vol 29(4): 333-337","2019","Gross","the US","Seminars in Radiation Oncology",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"213","544786","Russell, Louise B.; Electronic Health Records: The Signal and the Noise;  2021; Vol 41(2): 103-106","2021","Russell","Not Mentioned","Medical Decision Making",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"214","544802","Weinstein, Erica J., Ritchey, Mary Elizabeth, Lo Re, Vincent, 3rd; Core concepts in pharmacoepidemiology: Validation of health outcomes of interest within real-world healthcare databases;  2023; Vol 32(1): 1-8","2023","Weinstein","Not Mentioned","Pharmacoepidemiology and Drug Safety",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"215","544992","Peng, Mingkai, Sundararajan, Vijaya, Williamson, Tyler, Minty, Evan P., Smith, Tony C., Doktorchik, Chelsea T. A., Quan, Hude; Exploration of association rule mining for coding consistency and completeness assessment in inpatient administrative health data;  2018; Vol 79 41-47","2018","Peng","Canada","Journal of Biomedical Informatics",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"216","545212","Rawson, Nigel S. B., D'Arcy, Carl; Healthcare Databases for Drug Safety Research: Data Validity Assessment Remains Crucial;  2018; Vol 41(9): 829-833","2018","Rawson","Not Mentioned","Drug Safety",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"217","545302","Barnett, Stephen, Henderson, Joan, Hodgkins, Adam, Harrison, Christopher, Ghosh, Abhijeet, Dijkmans-Hadley, Bridget, Britt, Helena, Bonney, Andrew; A valuable approach to the use of electronic medical data in primary care research: Panning for gold;  2017; Vol 46(2): 51-57","2017","Barnett","Australia","Health Information Management Journal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"218","545383","Nissen, F., Quint, J. K., Morales, D. R., Douglas, I. J.; How to validate a diagnosis recorded in electronic health records;  2019; Vol 15(1): 64-68","2019","Nissen","UK","Breathe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"219","545560","Wagenaar, Bradley H., Sherr, Kenneth, Fernandes, Quinhas, Wagenaar, Alexander C.; Using Routine Health Information Systems for Well-Designed Health Evaluations in Low- and Middle-Income Countries; Health Policy and Planning 2016; Vol 31(1): 129-135","2016","Wagenaar","Mozambique","Health Policy and Planning",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"220","545590","Schrodi, Steven J.; The Impact of Diagnostic Code Misclassification on Optimizing the Experimental Design of Genetic Association Studies; Journal of healthcare engineering 2017; Vol 2017 7653071","2017","Schrodi","Not Mentioned","Journal of Healthcare Engineering",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"221","548659","Masri, Ahmad, Althouse, Andrew D., McKibben, Jeffrey, Lee, Joon S., Mulukutla, Suresh R.; Limitations of Administrative Data for Studying Patients Hospitalized With Heart Failure; Annals of internal medicine 2017; Vol 166(12): 916-917","2017","Masri","Not Mentioned","Annals of Internal Medicine",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"222","545069","O'Malley, Alistair James, Landon, Bruce E., Zaborski, Lawrence A., Roberts, Eric T., Khidir, Hazar H., Smulowitz, Peter B., McWilliams, John Michael; Weak correlations in health services research: Weak relationships or common error?;  2022; Vol 57(1): 182-191","2022","O'Malley","the US","Health Services Research",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"223","544999","Powers, Scott, Qian, Junyang, Jung, Kenneth, Schuler, Alejandro, Shah, Nigam H., Hastie, Trevor, Tibshirani, Robert; Some methods for heterogeneous treatment effect estimation in high dimensions;  2018; Vol 37(11): 1767-1787","2018","Powers","the US","Statistics in Medicine",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"224","544931","Li, Ruohong, Wang, Honglang, Tu, Wanzhu; Robust estimation of heterogeneous treatment effects using electronic health record data;  2021; Vol 40(11): 2713-2752","2021","Li","the US","Statistics in Medicine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225","545371","Corraini, P., Olsen, M., Pedersen, L., Dekkers, O. M., Vandenbroucke, J. P.; Effect modification, interaction and mediation: an overview of theoretical insights for clinical investigators;  2017; Vol 9 331?338","2017","Corraini","a review","Clinical Epidemiology",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226","545120","Kharrazi, Hadi, Lasser, Elyse C., Yasnoff, William A., Loonsk, John, Advani, Aneel, Lehmann, Harold P., Chin, David C., Weiner, Jonathan P.; A proposed national research and development agenda for population health informatics: summary recommendations from a national expert workshop;  2017; Vol 24(1): 2-12","2017","Kharrazi","Not Mentioned","Journal of the American Medical Informatics Association",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"227","504023","Chavez-Yenter, Daniel, Goodman, Melody S., Chen, Yuyu, Chu, Xiangying, Bradshaw, Richard L., Lorenz Chambers, Rachelle, Chan, Priscilla A., Daly, Brianne M., Flynn, Michael, Gammon, Amanda, Hess, Rachel, Kessler, Cecelia, Kohlmann, Wendy K., Mann, Devin M., Monahan, Rachel, Peel, Sara, Kawamoto, Kensaku, Del Fiol, Guilherme, Sigireddi, Meenakshi, Buys, Saundra S., Ginsburg, Ophira, Kaphingst, Kimberly A.; Association of Disparities in Family History and Family Cancer History in the Electronic Health Record With Sex, Race, Hispanic or Latino Ethnicity, and Language Preference in 2 Large US Health Care Systems;  2022; Vol 5(10): e2234574","2022","Chavez-Yenter","the US","JAMA Network Open",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228","544957","La Gamba, Fabiola, Corrao, Giovanni, Romio, Silvana, Sturkenboom, Miriam, Trifiro, Gianluca, Schink, Tania, de Ridder, Maria; Combining evidence from multiple electronic health care databases: performances of one-stage and two-stage meta-analysis in matched case-control studies;  2017; Vol 26(10): 1213-1219","2017","La Gamba","Multiple","Pharmacoepidemiology and Drug Safety",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229","502838","Burden, Andrea M., Paterson, J. Michael, Gruneir, Andrea, Cadarette, Suzanne M.; Adherence to osteoporosis pharmacotherapy is underestimated using days supply values in electronic pharmacy claims data;  2015; Vol 24(1): 67-74","2015","Burden","Canada","Pharmacoepidemiology and Drug Safety",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"230","545184","Patra, Braja G., Sharma, Mohit M., Vekaria, Veer, Adekkanattu, Prakash, Patterson, Olga V., Glicksberg, Benjamin, Lepow, Lauren A., Ryu, Euijung, Biernacka, Joanna M., Furmanchuk, Al'ona, George, Thomas J., Hogan, William, Wu, Yonghui, Yang, Xi, Bian, Jiang, Weissman, Myrna, Wickramaratne, Priya, Mann, J. John, Olfson, Mark, Campion, Thomas R., Weiner, Mark, Pathak, Jyotishman; Extracting social determinants of health from electronic health records using natural language processing: a systematic review;  2021; Vol 28(12): 2716-2727","2021","Patra","a review","Journal of the American Medical Informatics Association",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"231","545357","Bragazzi, Nicola Luigi, Khamisy-Farah, Rola, Converti, Manlio, Italian Working-Group on, Lgbtiq Mental Health; Ensuring equitable, inclusive and meaningful gender identity- and sexual orientation-related data collection in the healthcare sector: insights from a critical, pragmatic systematic review of the literature;  2022; Vol 34(3-4): 282-291","2022","Bragazzi","a review","International Review of Psychiatry",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"232","545412","Teng, Andrew, Wilcox, Adam; Simplified data science approach to extract social and behavioural determinants: a retrospective chart review;  2022; Vol 12(1): e048397","2022","Teng","the US","BMJ Open",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"233","548497","Schmidlin, Kurt, Clough-Gorr, Kerri M., Spoerri, Adrian, group, S. N. C. study; Privacy preserving probabilistic record linkage (P3RL): a novel method for linking existing health-related data and maintaining participant confidentiality;  2015; Vol 15 46","2015","Schmidlin","Switzerland","BMC Medical Research Methodology",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"234","548864","Coeli, Claudia Medina, Saraceni, Valeria, Medeiros, Paulo Mota, Jr., da Silva Santos, Helena Pereira, Guillen, Luis Carlos Torres, Alves, Luis Guilherme Santos Buteri, Hone, Thomas, Millett, Christopher, Trajman, Anete, Durovni, Betina; Record linkage under suboptimal conditions for data-intensive evaluation of primary care in Rio de Janeiro, Brazil; BMC medical informatics and decision making 2021; Vol 21(1): 190","2021","Coeli","Brazil","BMC Medical Informatics and Decision Making",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"235","548540","Cohen, Bevin, Vawdrey, David K., Liu, Jianfang, Caplan, David, Furuya, E. Yoko, Mis, Frederick W., Larson, Elaine; Challenges Associated With Using Large Data Sets for Quality Assessment and Research in Clinical Settings;  2015; Vol 16(3/4): 117-124","2015","Cohen","the US","Policy, Politics, & Nursing Practice",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"236","545556","Sohail, Asif, Yousaf, Muhammad Murtaza; A proficient cost reduction framework for de-duplication of records in data integration; BMC medical informatics and decision making 2016; Vol 16 42","2016","Sohail","Not Mentioned","BMC Medical Informatics and Decision Making",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"237","545141","Haux, Christian, Kalmus, Olivier, Trescher, Anna-Lena, Gabel, Frank, Listl, Stefan, Knaup, Petra; Detecting and Resolving Data Conflicts when Using International Claims Data for Research;  2018; Vol 247 1-5","2018","Haux","Multiple","Studies in Health Technology and Informatics",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"238","548813","Haneef, Romana, Tijhuis, Mariken, Thiebaut, Rodolphe, Majek, Ondrej, Pristas, Ivan, Tolenan, Hanna, Gallay, Anne; Methodological guidelines to estimate population-based health indicators using linked data and/or machine learning techniques; Archives of Public Health 2022; Vol 80(1): 1-12","2022","Haneef","Not Mentioned","Archives of Public Health",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"239","544908","Kaplan, Alan D., Tipnis, Uttara, Beckham, Jean C., Kimbrel, Nathan A., Oslin, David W., McMahon, Benjamin H., Workgroup, M. V. P. Suicide Exemplar; Continuous-time probabilistic models for longitudinal electronic health records;  2022; Vol 130 104084","2022","Kaplan","the US","Journal of Biomedical Informatics",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
